K,strategy,lr,gamma,epochs,acc,acc_std
Kabs_1,uncertain,0.0001,0,400,0.9154166666666667,0.0
Kabs_1,uniform,0.0001,0,400,0.91625,0.0
Kabs_1,random,0.0001,0,800,0.9144722222222222,0.0016206613495349802
Kabs_1,uncertain,0.0001,0,800,0.9143055555555556,0.0
Kabs_1,uniform,0.0001,0,800,0.91625,0.0
Kabs_1,random,0.0001,5,200,0.898638888888889,0.011194272124397458
Kabs_1,uncertain,0.0001,5,200,0.8925,0.0
Kabs_1,uniform,0.0001,5,200,0.91625,0.0
Kabs_1,random,0.0001,5,400,0.8964583333333334,0.012058763334113003
Kabs_1,uncertain,0.0001,5,400,0.8925,0.0
Kabs_1,uniform,0.0001,5,400,0.91625,0.0
Kabs_1,random,0.0001,5,800,0.8964583333333334,0.012058763334113003
Kabs_1,uncertain,0.0001,5,800,0.8925,0.0
Kabs_1,uniform,0.0001,5,800,0.91625,0.0
Kabs_1,random,0.0001,10,200,0.8972361111111111,0.011236179782786983
Kabs_1,uncertain,0.0001,10,200,0.8922222222222222,0.0
Kabs_1,uniform,0.0001,10,200,0.91625,0.0
Kabs_1,random,0.0001,10,400,0.8956805555555556,0.012400289037352168
Kabs_1,uncertain,0.0001,10,400,0.8925,0.0
Kabs_1,uniform,0.0001,10,400,0.91625,0.0
Kabs_1,random,0.0001,10,800,0.8956805555555556,0.012400289037352168
Kabs_1,uncertain,0.0001,10,800,0.8925,0.0
Kabs_1,uniform,0.0001,10,800,0.91625,0.0
Kabs_1,random,1e-05,0,200,0.9160416666666666,0.0006492219940289041
Kabs_1,uncertain,1e-05,0,200,0.9170833333333334,0.0
Kabs_1,uniform,1e-05,0,200,0.91625,0.0
Kabs_1,random,1e-05,0,400,0.9156805555555556,0.0007202162312480016
Kabs_1,uncertain,1e-05,0,400,0.9168055555555555,0.0
Kabs_1,uniform,1e-05,0,400,0.91625,0.0
Kabs_1,random,1e-05,0,800,0.9156805555555556,0.0007965250532744069
Kabs_1,uncertain,1e-05,0,800,0.9161111111111111,0.0
Kabs_1,uniform,1e-05,0,800,0.91625,0.0
Kabs_1,random,1e-05,5,200,0.9151944444444444,0.001415304355872999
Kabs_1,uncertain,1e-05,5,200,0.9170833333333334,0.0
Kabs_1,uniform,1e-05,5,200,0.91625,0.0
Kabs_1,random,1e-05,5,400,0.9077638888888888,0.004384337478280709
Kabs_1,uncertain,1e-05,5,400,0.91625,0.0
Kabs_1,uniform,1e-05,5,400,0.91625,0.0
Kabs_1,random,1e-05,5,800,0.9001805555555557,0.010926601713250106
Kabs_1,uncertain,1e-05,5,800,0.8955555555555555,0.0
Kabs_1,uniform,1e-05,5,800,0.91625,0.0
Kabs_1,random,1e-05,10,200,0.9150416666666666,0.0013580606406577338
Kabs_1,uncertain,1e-05,10,200,0.9170833333333334,0.0
Kabs_1,uniform,1e-05,10,200,0.91625,0.0
Kabs_1,random,1e-05,10,400,0.9073194444444447,0.004612721439028621
Kabs_1,uncertain,1e-05,10,400,0.9161111111111111,0.0
Kabs_1,uniform,1e-05,10,400,0.91625,0.0
Kabs_1,random,1e-05,10,800,0.8985694444444444,0.010803743421313761
Kabs_1,uncertain,1e-05,10,800,0.8952777777777777,0.0
Kabs_1,uniform,1e-05,10,800,0.91625,0.0
Kabs_10,random,0.001,0,200,0.8710833333333333,0.024599868889543228
Kabs_10,uncertain,0.001,0,200,0.8769444444444444,0.0
Kabs_10,uniform,0.001,0,200,0.8356944444444444,0.0
Kabs_10,random,0.001,0,400,0.8735833333333334,0.022735886274595888
