K,strategy,lr,gamma,epochs,acc,acc_std
Kpct_20,random,1e-05,0,800,0.7892916666666667,0.0006615836313230496
Kpct_20,uncertain,1e-05,0,800,0.7886111111111112,0.0
Kpct_20,uniform,1e-05,0,800,0.7881944444444444,0.0
Kpct_20,random,1e-05,5,200,0.7886944444444445,0.0005665577237325359
Kpct_20,uncertain,1e-05,5,200,0.7886111111111112,0.0
Kpct_20,uniform,1e-05,5,200,0.7886111111111112,0.0
Kpct_20,random,1e-05,5,400,0.7882916666666666,0.0005894193103867465
Kpct_20,uncertain,1e-05,5,400,0.7880555555555555,0.0
Kpct_20,uniform,1e-05,5,400,0.7865277777777778,0.0
Kpct_20,random,1e-05,5,800,0.7884722222222221,0.0009840549768843452
Kpct_20,uncertain,1e-05,5,800,0.7845833333333333,0.0
Kpct_20,uniform,1e-05,5,800,0.7859722222222222,0.0
Kpct_20,random,1e-05,10,200,0.788486111111111,0.000789226258065305
Kpct_20,uncertain,1e-05,10,200,0.7884722222222222,0.0
Kpct_20,uniform,1e-05,10,200,0.7888888888888889,0.0
Kpct_20,random,1e-05,10,400,0.7877916666666667,0.0005063257259321571
Kpct_20,uncertain,1e-05,10,400,0.7879166666666667,0.0
Kpct_20,uniform,1e-05,10,400,0.78625,0.0
Kpct_20,random,1e-05,10,800,0.7877361111111111,0.0007137591754183117
Kpct_20,uncertain,1e-05,10,800,0.7852777777777777,0.0
Kpct_20,uniform,1e-05,10,800,0.7856944444444445,0.0
Kabs_1,random,0.001,0,200,0.6204861111111111,0.05512045766677797
Kabs_1,uncertain,0.001,0,200,0.42916666666666664,0.0
Kabs_1,uniform,0.001,0,200,0.7218055555555556,0.0
Kabs_1,random,0.001,0,400,0.5399999999999999,0.07616811531161485
Kabs_1,uncertain,0.001,0,400,0.31305555555555553,0.0
Kabs_1,uniform,0.001,0,400,0.6995833333333333,0.0
Kabs_1,random,0.001,0,800,0.44080555555555556,0.09806186633768313
Kabs_1,uncertain,0.001,0,800,0.20555555555555555,0.0
Kabs_1,uniform,0.001,0,800,0.6677777777777778,0.0
Kabs_1,random,0.001,5,200,0.6558472222222221,0.055922622426653724
Kabs_1,uncertain,0.001,5,200,0.7606944444444445,0.0
Kabs_1,uniform,0.001,5,200,0.6705555555555556,0.0
Kabs_1,random,0.001,5,400,0.6558194444444444,0.055971858628540594
Kabs_1,uncertain,0.001,5,400,0.7606944444444445,0.0
Kabs_1,uniform,0.001,5,400,0.6705555555555556,0.0
Kabs_1,random,0.001,5,800,0.6558194444444444,0.055971858628540594
Kabs_1,uncertain,0.001,5,800,0.7606944444444445,0.0
Kabs_1,uniform,0.001,5,800,0.6705555555555556,0.0
Kabs_1,random,0.001,10,200,0.6525972222222222,0.05536913340158014
Kabs_1,uncertain,0.001,10,200,0.7640277777777778,0.0
Kabs_1,uniform,0.001,10,200,0.6704166666666667,0.0
Kabs_1,random,0.001,10,400,0.6525833333333333,0.055422938937716285
Kabs_1,uncertain,0.001,10,400,0.7640277777777778,0.0
Kabs_1,uniform,0.001,10,400,0.6702777777777778,0.0
Kabs_1,random,0.001,10,800,0.6525833333333333,0.055422938937716285
Kabs_1,uncertain,0.001,10,800,0.7640277777777778,0.0
Kabs_1,uniform,0.001,10,800,0.6702777777777778,0.0
Kabs_1,random,0.0001,0,200,0.7733888888888889,0.007141698539191594
Kabs_1,uncertain,0.0001,0,200,0.7647222222222222,0.0
Kabs_1,uniform,0.0001,0,200,0.78125,0.0
Kabs_1,random,0.0001,0,400,0.7518333333333334,0.017465331621299814
Kabs_1,uncertain,0.0001,0,400,0.7127777777777777,0.0
Kabs_1,uniform,0.0001,0,400,0.7740277777777778,0.0
Kabs_1,random,0.0001,0,800,0.71225,0.0321993333456026
Kabs_1,uncertain,0.0001,0,800,0.6122222222222222,0.0
Kabs_1,uniform,0.0001,0,800,0.7566666666666667,0.0
Kabs_1,random,0.0001,5,200,0.7613749999999999,0.012354313049535609
Kabs_1,uncertain,0.0001,5,200,0.7673611111111112,0.0
Kabs_1,uniform,0.0001,5,200,0.7533333333333333,0.0
Kabs_1,random,0.0001,5,400,0.710361111111111,0.02068234172571518
Kabs_1,uncertain,0.0001,5,400,0.7609722222222223,0.0
Kabs_1,uniform,0.0001,5,400,0.68375,0.0
Kabs_1,random,0.0001,5,800,0.6562083333333334,0.055382753825503256
Kabs_1,uncertain,0.0001,5,800,0.7606944444444445,0.0
Kabs_1,uniform,0.0001,5,800,0.6705555555555556,0.0
Kabs_1,random,0.0001,10,200,0.7614722222222222,0.012559918121145392
Kabs_1,uncertain,0.0001,10,200,0.7698611111111111,0.0
Kabs_1,uniform,0.0001,10,200,0.7533333333333333,0.0
Kabs_1,random,0.0001,10,400,0.7108611111111112,0.019968996030575396
Kabs_1,uncertain,0.0001,10,400,0.7643055555555556,0.0
Kabs_1,uniform,0.0001,10,400,0.6851388888888889,0.0
Kabs_1,random,0.0001,10,800,0.6530416666666666,0.05454163129897278
Kabs_1,uncertain,0.0001,10,800,0.7640277777777778,0.0
Kabs_1,uniform,0.0001,10,800,0.6702777777777778,0.0
Kabs_1,random,1e-05,0,200,0.7882083333333334,0.0004323439560075998
Kabs_1,uncertain,1e-05,0,200,0.78875,0.0
Kabs_1,uniform,1e-05,0,200,0.7873611111111111,0.0
Kabs_1,random,1e-05,0,400,0.7876111111111112,0.000726483157256769
Kabs_1,uncertain,1e-05,0,400,0.7881944444444444,0.0
Kabs_1,uniform,1e-05,0,400,0.7869444444444444,0.0
Kabs_1,random,1e-05,0,800,0.7853749999999999,0.0013764022030974038
Kabs_1,uncertain,1e-05,0,800,0.78375,0.0
Kabs_1,uniform,1e-05,0,800,0.7861111111111111,0.0
Kabs_1,random,1e-05,5,200,0.7883055555555556,0.0005114431288756251
Kabs_1,uncertain,1e-05,5,200,0.7884722222222222,0.0
Kabs_1,uniform,1e-05,5,200,0.7884722222222222,0.0
Kabs_1,random,1e-05,5,400,0.7878194444444445,0.0008630131323836704
Kabs_1,uncertain,1e-05,5,400,0.7859722222222222,0.0
Kabs_1,uniform,1e-05,5,400,0.7879166666666667,0.0
Kabs_1,random,1e-05,5,800,0.7842361111111111,0.002072425146453874
Kabs_1,uncertain,1e-05,5,800,0.7802777777777777,0.0
Kabs_1,uniform,1e-05,5,800,0.7841666666666667,0.0
Kabs_1,random,1e-05,10,200,0.7883611111111112,0.0005299662230094237
Kabs_1,uncertain,1e-05,10,200,0.7873611111111111,0.0
Kabs_1,uniform,1e-05,10,200,0.7884722222222222,0.0
Kabs_1,random,1e-05,10,400,0.7878055555555556,0.0009914760165319221
Kabs_1,uncertain,1e-05,10,400,0.7852777777777777,0.0
Kabs_1,uniform,1e-05,10,400,0.7880555555555555,0.0
Kabs_1,random,1e-05,10,800,0.7843055555555556,0.0021100143349814253
